id	study_id	run_id	organism	type	descriptor	group
SRP049593_SRR1643279	SRP049593	SRR1643279	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643280	SRP049593	SRR1643280	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643281	SRP049593	SRR1643281	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643282	SRP049593	SRR1643282	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643283	SRP049593	SRR1643283	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643284	SRP049593	SRR1643284	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643285	SRP049593	SRR1643285	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643286	SRP049593	SRR1643286	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643287	SRP049593	SRR1643287	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643288	SRP049593	SRR1643288	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643289	SRP049593	SRR1643289	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643290	SRP049593	SRR1643290	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643291	SRP049593	SRR1643291	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643292	SRP049593	SRR1643292	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643293	SRP049593	SRR1643293	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643294	SRP049593	SRR1643294	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643295	SRP049593	SRR1643295	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643296	SRP049593	SRR1643296	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643297	SRP049593	SRR1643297	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643298	SRP049593	SRR1643298	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643299	SRP049593	SRR1643299	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643300	SRP049593	SRR1643300	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.7dupASD	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.7dupASD
SRP049593_SRR1643301	SRP049593	SRR1643301	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643302	SRP049593	SRR1643302	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643303	SRP049593	SRR1643303	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643304	SRP049593	SRR1643304	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643305	SRP049593	SRR1643305	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643306	SRP049593	SRR1643306	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643307	SRP049593	SRR1643307	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643308	SRP049593	SRR1643308	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643309	SRP049593	SRR1643309	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643310	SRP049593	SRR1643310	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643311	SRP049593	SRR1643311	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643312	SRP049593	SRR1643312	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643313	SRP049593	SRR1643313	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643314	SRP049593	SRR1643314	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643315	SRP049593	SRR1643315	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643316	SRP049593	SRR1643316	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643317	SRP049593	SRR1643317	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643318	SRP049593	SRR1643318	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643319	SRP049593	SRR1643319	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643320	SRP049593	SRR1643320	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643321	SRP049593	SRR1643321	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643322	SRP049593	SRR1643322	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643323	SRP049593	SRR1643323	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643324	SRP049593	SRR1643324	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643325	SRP049593	SRR1643325	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643326	SRP049593	SRR1643326	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643327	SRP049593	SRR1643327	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643328	SRP049593	SRR1643328	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643329	SRP049593	SRR1643329	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643330	SRP049593	SRR1643330	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643331	SRP049593	SRR1643331	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643332	SRP049593	SRR1643332	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643333	SRP049593	SRR1643333	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643334	SRP049593	SRR1643334	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643335	SRP049593	SRR1643335	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643336	SRP049593	SRR1643336	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643337	SRP049593	SRR1643337	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643338	SRP049593	SRR1643338	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643339	SRP049593	SRR1643339	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643340	SRP049593	SRR1643340	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643341	SRP049593	SRR1643341	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643342	SRP049593	SRR1643342	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643343	SRP049593	SRR1643343	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643344	SRP049593	SRR1643344	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643345	SRP049593	SRR1643345	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643346	SRP049593	SRR1643346	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643347	SRP049593	SRR1643347	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643348	SRP049593	SRR1643348	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643349	SRP049593	SRR1643349	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643350	SRP049593	SRR1643350	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643351	SRP049593	SRR1643351	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643352	SRP049593	SRR1643352	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643353	SRP049593	SRR1643353	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643354	SRP049593	SRR1643354	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643355	SRP049593	SRR1643355	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643356	SRP049593	SRR1643356	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643357	SRP049593	SRR1643357	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643358	SRP049593	SRR1643358	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643359	SRP049593	SRR1643359	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643360	SRP049593	SRR1643360	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643361	SRP049593	SRR1643361	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643362	SRP049593	SRR1643362	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643363	SRP049593	SRR1643363	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643364	SRP049593	SRR1643364	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643365	SRP049593	SRR1643365	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643366	SRP049593	SRR1643366	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643367	SRP049593	SRR1643367	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643368	SRP049593	SRR1643368	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643369	SRP049593	SRR1643369	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643370	SRP049593	SRR1643370	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643371	SRP049593	SRR1643371	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643372	SRP049593	SRR1643372	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643373	SRP049593	SRR1643373	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643374	SRP049593	SRR1643374	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643375	SRP049593	SRR1643375	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643376	SRP049593	SRR1643376	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643377	SRP049593	SRR1643377	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643378	SRP049593	SRR1643378	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643379	SRP049593	SRR1643379	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643380	SRP049593	SRR1643380	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643381	SRP049593	SRR1643381	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643382	SRP049593	SRR1643382	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643383	SRP049593	SRR1643383	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643384	SRP049593	SRR1643384	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643385	SRP049593	SRR1643385	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643386	SRP049593	SRR1643386	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643387	SRP049593	SRR1643387	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643388	SRP049593	SRR1643388	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643389	SRP049593	SRR1643389	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.WBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.WBS
SRP049593_SRR1643390	SRP049593	SRR1643390	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643391	SRP049593	SRR1643391	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643392	SRP049593	SRR1643392	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643393	SRP049593	SRR1643393	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643394	SRP049593	SRR1643394	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643395	SRP049593	SRR1643395	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643396	SRP049593	SRR1643396	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643397	SRP049593	SRR1643397	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643398	SRP049593	SRR1643398	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643399	SRP049593	SRR1643399	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643400	SRP049593	SRR1643400	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643401	SRP049593	SRR1643401	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643402	SRP049593	SRR1643402	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643403	SRP049593	SRR1643403	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643404	SRP049593	SRR1643404	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643405	SRP049593	SRR1643405	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643406	SRP049593	SRR1643406	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
