study	run	organism	strategy	path
SRP049593	SRR1643209	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643209.sra
SRP049593	SRR1643210	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643210.sra
SRP049593	SRR1643211	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643211.sra
SRP049593	SRR1643212	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643212.sra
SRP049593	SRR1643213	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643213.sra
SRP049593	SRR1643214	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643214.sra
SRP049593	SRR1643215	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643215.sra
SRP049593	SRR1643216	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643216.sra
SRP049593	SRR1643217	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643217.sra
SRP049593	SRR1643218	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643218.sra
SRP049593	SRR1643219	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643219.sra
SRP049593	SRR1643220	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643220.sra
SRP049593	SRR1643221	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643221.sra
SRP049593	SRR1643222	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643222.sra
SRP049593	SRR1643223	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643223.sra
SRP049593	SRR1643224	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643224.sra
SRP049593	SRR1643225	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643225.sra
SRP049593	SRR1643226	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643226.sra
SRP049593	SRR1643227	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643227.sra
SRP049593	SRR1643228	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643228.sra
SRP049593	SRR1643229	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643229.sra
SRP049593	SRR1643230	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643230.sra
SRP049593	SRR1643231	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643231.sra
SRP049593	SRR1643232	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643232.sra
SRP049593	SRR1643233	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643233.sra
SRP049593	SRR1643234	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643234.sra
SRP049593	SRR1643235	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643235.sra
SRP049593	SRR1643236	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643236.sra
SRP049593	SRR1643237	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643237.sra
SRP049593	SRR1643238	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643238.sra
SRP049593	SRR1643239	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643239.sra
SRP049593	SRR1643240	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643240.sra
SRP049593	SRR1643241	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643241.sra
SRP049593	SRR1643242	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643242.sra
SRP049593	SRR1643243	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643243.sra
SRP049593	SRR1643244	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643244.sra
SRP049593	SRR1643245	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643245.sra
SRP049593	SRR1643246	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643246.sra
SRP049593	SRR1643247	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643247.sra
SRP049593	SRR1643248	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643248.sra
SRP049593	SRR1643249	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643249.sra
SRP049593	SRR1643250	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643250.sra
SRP049593	SRR1643251	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643251.sra
SRP049593	SRR1643252	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643252.sra
SRP049593	SRR1643253	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643253.sra
SRP049593	SRR1643254	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643254.sra
SRP049593	SRR1643255	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643255.sra
SRP049593	SRR1643256	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643256.sra
SRP049593	SRR1643257	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643257.sra
SRP049593	SRR1643258	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643258.sra
SRP049593	SRR1643259	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643259.sra
SRP049593	SRR1643260	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643260.sra
SRP049593	SRR1643261	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643261.sra
SRP049593	SRR1643262	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643262.sra
SRP049593	SRR1643263	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643263.sra
SRP049593	SRR1643264	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643264.sra
SRP049593	SRR1643265	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643265.sra
SRP049593	SRR1643266	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643266.sra
SRP049593	SRR1643267	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643267.sra
SRP049593	SRR1643268	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643268.sra
SRP049593	SRR1643269	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643269.sra
SRP049593	SRR1643270	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643270.sra
SRP049593	SRR1643271	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643271.sra
SRP049593	SRR1643272	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643272.sra
SRP049593	SRR1643273	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643273.sra
SRP049593	SRR1643274	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643274.sra
SRP049593	SRR1643275	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643275.sra
SRP049593	SRR1643276	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643276.sra
SRP049593	SRR1643277	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643277.sra
SRP049593	SRR1643278	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643278.sra
SRP049593	SRR1643279	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643279.sra
SRP049593	SRR1643280	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643280.sra
SRP049593	SRR1643281	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643281.sra
SRP049593	SRR1643282	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643282.sra
SRP049593	SRR1643283	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643283.sra
SRP049593	SRR1643284	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643284.sra
SRP049593	SRR1643285	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643285.sra
SRP049593	SRR1643286	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643286.sra
SRP049593	SRR1643287	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643287.sra
SRP049593	SRR1643288	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643288.sra
SRP049593	SRR1643289	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643289.sra
SRP049593	SRR1643290	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643290.sra
SRP049593	SRR1643291	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643291.sra
SRP049593	SRR1643292	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643292.sra
SRP049593	SRR1643293	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643293.sra
SRP049593	SRR1643294	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643294.sra
SRP049593	SRR1643295	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643295.sra
SRP049593	SRR1643296	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643296.sra
SRP049593	SRR1643297	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643297.sra
SRP049593	SRR1643298	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643298.sra
SRP049593	SRR1643299	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643299.sra
SRP049593	SRR1643300	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643300.sra
SRP049593	SRR1643301	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643301.sra
SRP049593	SRR1643302	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643302.sra
SRP049593	SRR1643303	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643303.sra
SRP049593	SRR1643304	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643304.sra
SRP049593	SRR1643305	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643305.sra
SRP049593	SRR1643306	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643306.sra
SRP049593	SRR1643307	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643307.sra
SRP049593	SRR1643308	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643308.sra
SRP049593	SRR1643309	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643309.sra
SRP049593	SRR1643310	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643310.sra
SRP049593	SRR1643311	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643311.sra
SRP049593	SRR1643312	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643312.sra
SRP049593	SRR1643313	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643313.sra
SRP049593	SRR1643314	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643314.sra
SRP049593	SRR1643315	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643315.sra
SRP049593	SRR1643316	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643316.sra
SRP049593	SRR1643317	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643317.sra
SRP049593	SRR1643318	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643318.sra
SRP049593	SRR1643319	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643319.sra
SRP049593	SRR1643320	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643320.sra
SRP049593	SRR1643321	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643321.sra
SRP049593	SRR1643322	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643322.sra
SRP049593	SRR1643323	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643323.sra
SRP049593	SRR1643324	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643324.sra
SRP049593	SRR1643325	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643325.sra
SRP049593	SRR1643326	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643326.sra
SRP049593	SRR1643327	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643327.sra
SRP049593	SRR1643328	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643328.sra
SRP049593	SRR1643329	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643329.sra
SRP049593	SRR1643330	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643330.sra
SRP049593	SRR1643331	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643331.sra
SRP049593	SRR1643332	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643332.sra
SRP049593	SRR1643333	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643333.sra
SRP049593	SRR1643334	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643334.sra
SRP049593	SRR1643335	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643335.sra
SRP049593	SRR1643336	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643336.sra
SRP049593	SRR1643337	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643337.sra
SRP049593	SRR1643338	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643338.sra
SRP049593	SRR1643339	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643339.sra
SRP049593	SRR1643340	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643340.sra
SRP049593	SRR1643341	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643341.sra
SRP049593	SRR1643342	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643342.sra
SRP049593	SRR1643343	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643343.sra
SRP049593	SRR1643344	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643344.sra
SRP049593	SRR1643345	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643345.sra
SRP049593	SRR1643346	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643346.sra
SRP049593	SRR1643347	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643347.sra
SRP049593	SRR1643348	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643348.sra
SRP049593	SRR1643349	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643349.sra
SRP049593	SRR1643350	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643350.sra
SRP049593	SRR1643351	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643351.sra
SRP049593	SRR1643352	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643352.sra
SRP049593	SRR1643353	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643353.sra
SRP049593	SRR1643354	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643354.sra
SRP049593	SRR1643355	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643355.sra
SRP049593	SRR1643356	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643356.sra
SRP049593	SRR1643357	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643357.sra
SRP049593	SRR1643358	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP049593/SRR1643358.sra
